transaction_id,account_id,customer_id,txn_timestamp,direction,amount,currency,channel,txn_type,counterparty_name,counterparty_account,counterparty_bank,counterparty_country,description,status
TXN_B0009117,ACC_000588,CUST_00400,2026-07-17 23:43:57.69658,DEBIT,358.44,INR,NEFT,PURCHASE,Croma Electronics,CPACC38771189,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008771,ACC_000457,CUST_00315,2026-07-18 00:05:57.69658,DEBIT,3397.89,INR,RTGS,PURCHASE,Bigbasket,CPACC22839049,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008651,ACC_000342,CUST_00231,2026-07-18 00:22:57.69658,CREDIT,165.45,INR,UPI,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC88757871,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002050,ACC_000457,CUST_00315,2026-07-18 00:35:57.69658,DEBIT,2675.26,INR,IMPS,PURCHASE,Tata Consultancy Services,CPACC12885278,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007696,ACC_000526,CUST_00358,2026-07-18 01:37:57.69658,CREDIT,465.33,INR,ATM,TRANSFER_IN,Reliance Retail Ltd,CPACC47317611,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004953,ACC_000259,CUST_00173,2026-07-18 02:08:57.69658,DEBIT,20509.64,INR,BRANCH,PURCHASE,Bharat Petroleum,CPACC14966807,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003883,ACC_000494,CUST_00338,2026-07-18 02:09:57.69658,CREDIT,5330.92,INR,ATM,TRANSFER_IN,Apollo Hospitals,CPACC32220812,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006861,ACC_000253,CUST_00170,2026-07-18 02:31:57.69658,CREDIT,837.38,INR,IMPS,TRANSFER_IN,Bharat Petroleum,CPACC43336520,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001144,ACC_000507,CUST_00346,2026-07-18 02:48:57.69658,DEBIT,781.53,INR,NEFT,PURCHASE,Reliance Retail Ltd,CPACC54028355,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001016,ACC_000140,CUST_00094,2026-07-18 02:54:57.69658,CREDIT,274.97,INR,ATM,TRANSFER_IN,Tata Consultancy Services,CPACC28919574,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005037,ACC_000021,CUST_00012,2026-07-18 03:06:57.69658,CREDIT,11043.79,INR,IMPS,TRANSFER_IN,Bharat Petroleum,CPACC21340062,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005716,ACC_000046,CUST_00028,2026-07-18 03:38:57.69658,DEBIT,505.05,INR,SWIFT,PURCHASE,Bigbasket,CPACC54405008,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000701,ACC_000456,CUST_00314,2026-07-18 03:43:57.69658,CREDIT,426.79,INR,IMPS,TRANSFER_IN,Bigbasket,CPACC74863683,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007491,ACC_000044,CUST_00027,2026-07-18 03:46:57.69658,CREDIT,268.93,INR,SWIFT,TRANSFER_IN,Reliance Retail Ltd,CPACC41122348,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006323,ACC_000676,CUST_00462,2026-07-18 04:17:57.69658,CREDIT,781.20,INR,ATM,TRANSFER_IN,Reliance Retail Ltd,CPACC50747652,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005150,ACC_000179,CUST_00117,2026-07-18 04:19:57.69658,DEBIT,10720.23,INR,ATM,PURCHASE,Bharat Petroleum,CPACC89280889,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003720,ACC_000116,CUST_00077,2026-07-18 04:24:57.69658,CREDIT,10954.90,INR,RTGS,TRANSFER_IN,Tata Consultancy Services,CPACC03268421,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003180,ACC_000664,CUST_00455,2026-07-18 04:35:57.69658,DEBIT,15121.22,INR,BRANCH,PURCHASE,Flipkart Internet Pvt Ltd,CPACC98912173,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005419,ACC_000398,CUST_00273,2026-07-18 04:35:57.69658,DEBIT,25109.71,INR,SWIFT,PURCHASE,Apollo Hospitals,CPACC53279344,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002940,ACC_000473,CUST_00325,2026-07-18 04:48:57.69658,DEBIT,1016.19,INR,BRANCH,PURCHASE,Bigbasket,CPACC10269601,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000601,ACC_000648,CUST_00443,2026-07-18 05:04:57.69658,CREDIT,980.83,INR,IMPS,TRANSFER_IN,Bharat Petroleum,CPACC59873560,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001348,ACC_000361,CUST_00244,2026-07-18 05:05:57.69658,DEBIT,6527.92,INR,BRANCH,PURCHASE,Reliance Retail Ltd,CPACC63961758,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009307,ACC_000025,CUST_00015,2026-07-18 05:18:57.69658,DEBIT,1572.54,INR,IMPS,PURCHASE,HDFC Life Insurance,CPACC82011452,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009324,ACC_000625,CUST_00427,2026-07-18 05:19:57.69658,DEBIT,461.25,INR,SWIFT,PURCHASE,Bigbasket,CPACC31219806,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008930,ACC_000262,CUST_00175,2026-07-18 05:27:57.69658,DEBIT,634.30,INR,BRANCH,PURCHASE,Zomato Ltd,CPACC44255250,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008853,ACC_000121,CUST_00080,2026-07-18 05:38:57.69658,DEBIT,13063.34,INR,ATM,PURCHASE,Bharat Petroleum,CPACC37241028,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002990,ACC_000456,CUST_00314,2026-07-18 06:21:57.69658,CREDIT,1937.77,INR,ATM,TRANSFER_IN,Indian Railways IRCTC,CPACC19621524,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001045,ACC_000451,CUST_00311,2026-07-18 06:45:57.69658,DEBIT,11015.20,INR,RTGS,PURCHASE,Reliance Retail Ltd,CPACC43344534,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009613,ACC_000213,CUST_00141,2026-07-18 07:15:57.69658,CREDIT,19018.56,INR,IMPS,TRANSFER_IN,Bharat Petroleum,CPACC72900022,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007929,ACC_000433,CUST_00299,2026-07-18 07:43:57.69658,CREDIT,30911.85,INR,BRANCH,TRANSFER_IN,Indian Railways IRCTC,CPACC50717830,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005525,ACC_000402,CUST_00277,2026-07-18 07:59:57.69658,CREDIT,595.70,INR,ATM,TRANSFER_IN,Croma Electronics,CPACC32724796,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006769,ACC_000331,CUST_00224,2026-07-18 08:01:57.69658,DEBIT,503.42,INR,BRANCH,PURCHASE,Apollo Hospitals,CPACC96263467,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001873,ACC_000220,CUST_00146,2026-07-18 08:18:57.69658,DEBIT,460.66,INR,BRANCH,PURCHASE,Bigbasket,CPACC26112633,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001364,ACC_000072,CUST_00044,2026-07-18 08:34:57.69658,CREDIT,10967.63,INR,UPI,TRANSFER_IN,Croma Electronics,CPACC80408410,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007171,ACC_000156,CUST_00104,2026-07-18 08:47:57.69658,CREDIT,2169.26,INR,UPI,TRANSFER_IN,Reliance Retail Ltd,CPACC20077583,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009715,ACC_000020,CUST_00011,2026-07-18 08:50:57.69658,DEBIT,752.53,INR,UPI,PURCHASE,Reliance Retail Ltd,CPACC48202272,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003136,ACC_000592,CUST_00402,2026-07-18 08:52:57.69658,CREDIT,416.00,INR,RTGS,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC64086689,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009910,ACC_000050,CUST_00030,2026-07-18 09:26:57.69658,DEBIT,290.24,INR,IMPS,PURCHASE,Croma Electronics,CPACC04744162,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006362,ACC_000143,CUST_00096,2026-07-18 09:28:57.69658,DEBIT,307.70,INR,IMPS,PURCHASE,Apollo Hospitals,CPACC07831560,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007327,ACC_000665,CUST_00455,2026-07-18 09:33:57.69658,CREDIT,11817.45,INR,NEFT,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC80329938,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008966,ACC_000726,CUST_00493,2026-07-18 10:23:57.69658,DEBIT,557.11,INR,ATM,PURCHASE,Zomato Ltd,CPACC63006576,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001182,ACC_000572,CUST_00388,2026-07-18 10:26:57.69658,DEBIT,3023.12,INR,RTGS,PURCHASE,Flipkart Internet Pvt Ltd,CPACC68534319,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001934,ACC_000302,CUST_00202,2026-07-18 10:32:57.69658,DEBIT,13442.33,INR,NEFT,PURCHASE,Indian Railways IRCTC,CPACC89367057,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000082,ACC_000121,CUST_00080,2026-07-18 10:40:57.69658,CREDIT,2274.50,INR,BRANCH,TRANSFER_IN,Zomato Ltd,CPACC84659049,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008659,ACC_000075,CUST_00046,2026-07-18 10:41:57.69658,DEBIT,18706.70,INR,BRANCH,PURCHASE,Indian Railways IRCTC,CPACC09252396,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002739,ACC_000505,CUST_00345,2026-07-18 11:15:57.69658,DEBIT,243.54,INR,NEFT,PURCHASE,Reliance Retail Ltd,CPACC86731741,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004559,ACC_000598,CUST_00406,2026-07-18 11:16:57.69658,DEBIT,15599.46,INR,UPI,PURCHASE,Flipkart Internet Pvt Ltd,CPACC85928503,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005816,ACC_000187,CUST_00123,2026-07-18 11:27:57.69658,DEBIT,10841.62,INR,SWIFT,PURCHASE,Reliance Retail Ltd,CPACC63347508,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004688,ACC_000003,CUST_00002,2026-07-18 12:20:57.69658,DEBIT,6699.32,INR,UPI,PURCHASE,Apollo Hospitals,CPACC54921090,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004276,ACC_000230,CUST_00154,2026-07-18 12:33:57.69658,CREDIT,607.31,INR,ATM,TRANSFER_IN,Tata Consultancy Services,CPACC24003125,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005015,ACC_000350,CUST_00236,2026-07-18 13:00:57.69658,DEBIT,2472.18,INR,IMPS,PURCHASE,Apollo Hospitals,CPACC09247555,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000850,ACC_000211,CUST_00140,2026-07-18 13:23:57.69658,DEBIT,733.25,INR,BRANCH,PURCHASE,HDFC Life Insurance,CPACC62359394,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007997,ACC_000007,CUST_00004,2026-07-18 13:47:57.69658,CREDIT,325.80,INR,BRANCH,TRANSFER_IN,HDFC Life Insurance,CPACC77304886,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002995,ACC_000593,CUST_00402,2026-07-18 14:18:57.69658,DEBIT,867.47,INR,BRANCH,PURCHASE,HDFC Life Insurance,CPACC82256812,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009350,ACC_000723,CUST_00491,2026-07-18 14:37:57.69658,DEBIT,16216.59,INR,NEFT,PURCHASE,Indian Railways IRCTC,CPACC18219067,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001426,ACC_000561,CUST_00380,2026-07-18 15:13:57.69658,CREDIT,354.17,INR,ATM,TRANSFER_IN,Zomato Ltd,CPACC42060923,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000033,ACC_000450,CUST_00310,2026-07-18 15:40:57.69658,DEBIT,21917.17,INR,SWIFT,PURCHASE,HDFC Life Insurance,CPACC60313524,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007927,ACC_000190,CUST_00125,2026-07-18 16:30:57.69658,CREDIT,30770.10,INR,RTGS,TRANSFER_IN,Bigbasket,CPACC10092016,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006037,ACC_000152,CUST_00101,2026-07-18 16:57:57.69658,CREDIT,11993.58,INR,ATM,TRANSFER_IN,Reliance Retail Ltd,CPACC52566878,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001030,ACC_000143,CUST_00096,2026-07-18 16:58:57.69658,CREDIT,355.90,INR,RTGS,TRANSFER_IN,Bharat Petroleum,CPACC01532244,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008364,ACC_000406,CUST_00281,2026-07-18 17:05:57.69658,CREDIT,27595.87,INR,ATM,TRANSFER_IN,Croma Electronics,CPACC75917948,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000037,ACC_000494,CUST_00338,2026-07-18 18:24:57.69658,CREDIT,5951.33,INR,UPI,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC88336504,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009029,ACC_000594,CUST_00403,2026-07-18 19:08:57.69658,CREDIT,7544.13,INR,UPI,TRANSFER_IN,Reliance Retail Ltd,CPACC48844204,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002418,ACC_000042,CUST_00026,2026-07-18 19:23:57.69658,CREDIT,13904.24,INR,UPI,TRANSFER_IN,Tata Consultancy Services,CPACC29986602,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003216,ACC_000388,CUST_00266,2026-07-18 19:42:57.69658,DEBIT,24100.63,INR,IMPS,PURCHASE,Croma Electronics,CPACC84171705,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007679,ACC_000017,CUST_00010,2026-07-18 19:43:57.69658,DEBIT,6749.90,INR,SWIFT,PURCHASE,Reliance Retail Ltd,CPACC72343315,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004168,ACC_000561,CUST_00380,2026-07-18 19:49:57.69658,CREDIT,815.15,INR,IMPS,TRANSFER_IN,Bigbasket,CPACC19819323,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009391,ACC_000469,CUST_00323,2026-07-18 20:07:57.69658,CREDIT,27553.22,INR,RTGS,TRANSFER_IN,Reliance Retail Ltd,CPACC34871091,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002453,ACC_000711,CUST_00484,2026-07-18 20:46:57.69658,DEBIT,4796.67,INR,RTGS,PURCHASE,HDFC Life Insurance,CPACC89189823,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008420,ACC_000604,CUST_00410,2026-07-18 20:50:57.69658,CREDIT,164.63,INR,NEFT,TRANSFER_IN,Bigbasket,CPACC17797898,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003412,ACC_000195,CUST_00128,2026-07-18 20:52:57.69658,CREDIT,258.50,INR,NEFT,TRANSFER_IN,Croma Electronics,CPACC90080914,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009155,ACC_000432,CUST_00299,2026-07-18 21:14:57.69658,DEBIT,14418.99,INR,RTGS,PURCHASE,Apollo Hospitals,CPACC24491819,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004116,ACC_000180,CUST_00118,2026-07-18 21:43:57.69658,CREDIT,3402.63,INR,BRANCH,TRANSFER_IN,Zomato Ltd,CPACC76460929,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007251,ACC_000305,CUST_00203,2026-07-18 22:04:57.69658,CREDIT,2466.03,INR,UPI,TRANSFER_IN,Croma Electronics,CPACC23072870,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008913,ACC_000524,CUST_00357,2026-07-18 22:23:57.69658,DEBIT,12452.24,INR,RTGS,PURCHASE,Reliance Retail Ltd,CPACC38817939,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000780,ACC_000226,CUST_00151,2026-07-18 22:31:57.69658,DEBIT,6196.35,INR,BRANCH,PURCHASE,Tata Consultancy Services,CPACC84623342,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001818,ACC_000249,CUST_00167,2026-07-18 22:37:57.69658,DEBIT,2436.83,INR,ATM,PURCHASE,Flipkart Internet Pvt Ltd,CPACC47400177,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007475,ACC_000155,CUST_00103,2026-07-18 22:57:57.69658,DEBIT,217.19,INR,SWIFT,PURCHASE,HDFC Life Insurance,CPACC85173766,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001845,ACC_000712,CUST_00485,2026-07-18 23:23:57.69658,CREDIT,3894.64,INR,RTGS,TRANSFER_IN,Reliance Retail Ltd,CPACC63078125,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009053,ACC_000340,CUST_00230,2026-07-18 23:30:57.69658,CREDIT,239.87,INR,SWIFT,TRANSFER_IN,Indian Railways IRCTC,CPACC93065669,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003083,ACC_000188,CUST_00124,2026-07-19 00:01:57.69658,DEBIT,387.25,INR,ATM,PURCHASE,Reliance Retail Ltd,CPACC21772469,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004824,ACC_000573,CUST_00389,2026-07-19 00:41:57.69658,CREDIT,777.25,INR,IMPS,TRANSFER_IN,Indian Railways IRCTC,CPACC61774163,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002149,ACC_000609,CUST_00414,2026-07-19 01:09:57.69658,DEBIT,491.62,INR,RTGS,PURCHASE,Reliance Retail Ltd,CPACC58522105,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000075,ACC_000100,CUST_00064,2026-07-19 01:11:57.69658,CREDIT,6170.05,INR,IMPS,TRANSFER_IN,Zomato Ltd,CPACC91131771,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008986,ACC_000338,CUST_00228,2026-07-19 01:22:57.69658,DEBIT,4255.36,INR,ATM,PURCHASE,Bharat Petroleum,CPACC74198393,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008946,ACC_000665,CUST_00455,2026-07-19 01:23:57.69658,DEBIT,374.51,INR,BRANCH,PURCHASE,Tata Consultancy Services,CPACC85708501,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008787,ACC_000155,CUST_00103,2026-07-19 01:29:57.69658,DEBIT,8266.55,INR,RTGS,PURCHASE,Apollo Hospitals,CPACC31469763,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008885,ACC_000003,CUST_00002,2026-07-19 01:36:57.69658,DEBIT,6229.43,INR,UPI,PURCHASE,Bharat Petroleum,CPACC95084337,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002889,ACC_000033,CUST_00019,2026-07-19 01:56:57.69658,DEBIT,1562.33,INR,BRANCH,PURCHASE,Zomato Ltd,CPACC80575857,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000501,ACC_000571,CUST_00387,2026-07-19 01:59:57.69658,CREDIT,193.48,INR,UPI,TRANSFER_IN,HDFC Life Insurance,CPACC83029340,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007511,ACC_000318,CUST_00214,2026-07-19 02:22:57.69658,DEBIT,196.59,INR,UPI,PURCHASE,Flipkart Internet Pvt Ltd,CPACC79639614,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003450,ACC_000613,CUST_00418,2026-07-19 02:31:57.69658,DEBIT,17353.54,INR,IMPS,PURCHASE,Reliance Retail Ltd,CPACC55116875,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007365,ACC_000568,CUST_00384,2026-07-19 02:41:57.69658,CREDIT,1384.32,INR,UPI,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC03519755,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006308,ACC_000663,CUST_00454,2026-07-19 03:14:57.69658,DEBIT,235.88,INR,IMPS,PURCHASE,Indian Railways IRCTC,CPACC01985202,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007458,ACC_000731,CUST_00497,2026-07-19 03:15:57.69658,CREDIT,6659.93,INR,BRANCH,TRANSFER_IN,Croma Electronics,CPACC96804763,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000870,ACC_000725,CUST_00492,2026-07-19 03:18:57.69658,CREDIT,2903.41,INR,ATM,TRANSFER_IN,Reliance Retail Ltd,CPACC17765376,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002655,ACC_000114,CUST_00076,2026-07-19 03:33:57.69658,DEBIT,1767.72,INR,BRANCH,PURCHASE,Bharat Petroleum,CPACC61982839,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001215,ACC_000218,CUST_00145,2026-07-19 03:55:57.69658,CREDIT,1152.94,INR,NEFT,TRANSFER_IN,Apollo Hospitals,CPACC25447534,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002717,ACC_000516,CUST_00352,2026-07-19 03:56:57.69658,CREDIT,2299.08,INR,ATM,TRANSFER_IN,HDFC Life Insurance,CPACC16689860,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003704,ACC_000241,CUST_00162,2026-07-19 04:00:57.69658,DEBIT,2152.85,INR,UPI,PURCHASE,Zomato Ltd,CPACC90874831,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001851,ACC_000214,CUST_00142,2026-07-19 04:04:57.69658,CREDIT,258.67,INR,BRANCH,TRANSFER_IN,Croma Electronics,CPACC73729802,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006367,ACC_000394,CUST_00270,2026-07-19 04:14:57.69658,DEBIT,1963.85,INR,UPI,PURCHASE,Reliance Retail Ltd,CPACC10729809,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003920,ACC_000253,CUST_00170,2026-07-19 04:26:57.69658,CREDIT,2788.25,INR,UPI,TRANSFER_IN,Bharat Petroleum,CPACC50516828,HDFC Bank,IN,Routine activity,POSTED
TXN_B0001208,ACC_000427,CUST_00296,2026-07-19 04:39:57.69658,CREDIT,12315.81,INR,UPI,TRANSFER_IN,Bharat Petroleum,CPACC59289309,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005093,ACC_000033,CUST_00019,2026-07-19 05:03:57.69658,DEBIT,5026.94,INR,UPI,PURCHASE,Croma Electronics,CPACC16420253,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007243,ACC_000420,CUST_00291,2026-07-19 05:20:57.69658,CREDIT,4824.18,INR,ATM,TRANSFER_IN,Croma Electronics,CPACC17526650,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004164,ACC_000207,CUST_00137,2026-07-19 05:27:57.69658,CREDIT,5424.98,INR,RTGS,TRANSFER_IN,Tata Consultancy Services,CPACC56898035,HDFC Bank,IN,Routine activity,POSTED
TXN_BASE_015,ACC_000312,CUST_00210,2026-07-19 06:00:57.69658,DEBIT,15000.00,INR,UPI,PURCHASE,Bigbasket,CP55166917,International Bank,IN,Routine spend,POSTED
TXN_B0006493,ACC_000115,CUST_00077,2026-07-19 06:18:57.69658,DEBIT,10121.40,INR,NEFT,PURCHASE,Flipkart Internet Pvt Ltd,CPACC25836369,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003226,ACC_000620,CUST_00423,2026-07-19 06:19:57.69658,CREDIT,23197.96,INR,IMPS,TRANSFER_IN,Bharat Petroleum,CPACC44305367,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005382,ACC_000233,CUST_00156,2026-07-19 06:20:57.69658,CREDIT,2870.02,INR,NEFT,TRANSFER_IN,Croma Electronics,CPACC55150602,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008510,ACC_000676,CUST_00462,2026-07-19 07:26:57.69658,CREDIT,1176.43,INR,IMPS,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC94245549,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008813,ACC_000388,CUST_00266,2026-07-19 07:43:57.69658,CREDIT,2275.06,INR,ATM,TRANSFER_IN,Indian Railways IRCTC,CPACC68478335,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004661,ACC_000422,CUST_00292,2026-07-19 07:45:57.69658,CREDIT,6459.72,INR,ATM,TRANSFER_IN,Croma Electronics,CPACC24309615,HDFC Bank,IN,Routine activity,POSTED
TXN_B0009020,ACC_000724,CUST_00492,2026-07-19 08:08:57.69658,DEBIT,6371.01,INR,SWIFT,PURCHASE,Zomato Ltd,CPACC05973021,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000611,ACC_000202,CUST_00132,2026-07-19 08:18:57.69658,CREDIT,393.54,INR,NEFT,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC27605244,HDFC Bank,IN,Routine activity,POSTED
TXN_B0000739,ACC_000070,CUST_00043,2026-07-19 08:27:57.69658,CREDIT,1125.14,INR,NEFT,TRANSFER_IN,HDFC Life Insurance,CPACC18528457,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002079,ACC_000477,CUST_00328,2026-07-19 09:12:57.69658,CREDIT,9164.46,INR,ATM,TRANSFER_IN,Bharat Petroleum,CPACC42647960,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003764,ACC_000329,CUST_00222,2026-07-19 09:15:57.69658,CREDIT,8698.84,INR,SWIFT,TRANSFER_IN,Zomato Ltd,CPACC99210639,HDFC Bank,IN,Routine activity,POSTED
TXN_B0007453,ACC_000211,CUST_00140,2026-07-19 09:49:57.69658,DEBIT,11824.30,INR,IMPS,PURCHASE,Bigbasket,CPACC91671267,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002511,ACC_000017,CUST_00010,2026-07-19 09:52:57.69658,CREDIT,2641.81,INR,UPI,TRANSFER_IN,Bigbasket,CPACC28468926,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006639,ACC_000077,CUST_00047,2026-07-19 10:17:57.69658,DEBIT,3990.68,INR,IMPS,PURCHASE,Flipkart Internet Pvt Ltd,CPACC68661421,HDFC Bank,IN,Routine activity,POSTED
TXN_B0008175,ACC_000171,CUST_00112,2026-07-19 10:45:57.69658,CREDIT,203.59,INR,BRANCH,TRANSFER_IN,Zomato Ltd,CPACC30372971,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002382,ACC_000469,CUST_00323,2026-07-19 11:28:57.69658,DEBIT,4279.08,INR,RTGS,PURCHASE,Indian Railways IRCTC,CPACC28970425,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002318,ACC_000465,CUST_00319,2026-07-19 11:31:57.69658,CREDIT,314.62,INR,BRANCH,TRANSFER_IN,Zomato Ltd,CPACC05512845,HDFC Bank,IN,Routine activity,POSTED
TXN_B0004205,ACC_000441,CUST_00304,2026-07-19 11:32:57.69658,CREDIT,829.86,INR,ATM,TRANSFER_IN,Flipkart Internet Pvt Ltd,CPACC04695665,HDFC Bank,IN,Routine activity,POSTED
TXN_B0006985,ACC_000317,CUST_00214,2026-07-19 11:49:57.69658,DEBIT,2331.55,INR,BRANCH,PURCHASE,Apollo Hospitals,CPACC71310318,HDFC Bank,IN,Routine activity,POSTED
TXN_B0005307,ACC_000055,CUST_00034,2026-07-19 11:57:57.69658,DEBIT,245.39,INR,SWIFT,PURCHASE,Bharat Petroleum,CPACC11048384,HDFC Bank,IN,Routine activity,POSTED
TXN_B0002407,ACC_000592,CUST_00402,2026-07-19 12:06:57.69658,DEBIT,314.81,INR,BRANCH,PURCHASE,Reliance Retail Ltd,CPACC80088400,HDFC Bank,IN,Routine activity,POSTED
TXN_B0003691,ACC_000679,CUST_00464,2026-07-19 13:13:57.69658,CREDIT,7517.39,INR,BRANCH,TRANSFER_IN,Indian Railways IRCTC,CPACC89734421,HDFC Bank,IN,Routine activity,POSTED
